naamStudent,vak,type,zaal,dag,tijdslot
Corry Kroonen,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Corry Kroonen,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,practicum1,C0.110,dinsdag,11.00–13.00 uur
Gerritjan Joris,Calculus 2,hoorcollege1,C0.110,dinsdag,11.00–13.00 uur
Gerritjan Joris,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,hoorcollege1,B0.201,dinsdag,09.00–11.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,werkcollege1,A1.04,dinsdag,11.00–13.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,werkcollege2,A1.06,dinsdag,13.00–15.00 uur
Gerritjan Joris,Informatie- en organisatieontwerp,practicum2,C0.110,dinsdag,11.00–13.00 uur
Romy Piek,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Romy Piek,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Romy Piek,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Romy Piek,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Romy Piek,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Romy Piek,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Romy Piek,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Romy Piek,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Romy Piek,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Romy Piek,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Romy Piek,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Romy Piek,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Romy Piek,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Romy Piek,Heuristieken 2,werkcollege1,B0.201,woensdag,11.00–13.00 uur
Romy Piek,Machine Learning,hoorcollege1,A1.04,vrijdag,15.00–17.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Nathanael Plasman,Webprogrammeren en databases,practicum1,A1.06,maandag,13.00–15.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Nathanael Plasman,Webprogrammeren en databases,werkcollege1,A1.04,maandag,11.00–13.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Nathanael Plasman,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Nathanael Plasman,Webprogrammeren en databases,werkcollege2,B0.201,maandag,09.00–11.00 uur
Tarik van Vloten,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Tarik van Vloten,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Tarik van Vloten,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Tarik van Vloten,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Tarik van Vloten,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Tarik van Vloten,Lineaire Algebra,hoorcollege1,C0.110,woensdag,13.00–15.00 uur
Tarik van Vloten,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Tarik van Vloten,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Edwinus Voigt,Netwerken en systeembeveiliging,practicum1,A1.04,woensdag,13.00–15.00 uur
Edwinus Voigt,Netwerken en systeembeveiliging,practicum2,C0.110,maandag,11.00–13.00 uur
Edwinus Voigt,Netwerken en systeembeveiliging,practicum3,C1.112,maandag,13.00–15.00 uur
Edwinus Voigt,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Edwinus Voigt,Netwerken en systeembeveiliging,practicum4,A1.04,woensdag,13.00–15.00 uur
Maritha van der Niet,Project Genetic Algorithms,practicum1,B0.201,dinsdag,13.00–15.00 uur
Maritha van der Niet,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Maritha van der Niet,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Maritha van der Niet,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Maritha van der Niet,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Maritha van der Niet,Technology for games,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Noa Slangen,Informatie- en organisatieontwerp,practicum1,A1.06,dinsdag,09.00–11.00 uur
Noa Slangen,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Noa Slangen,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Noa Slangen,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Noa Slangen,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Noa Slangen,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Noa Slangen,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Noa Slangen,Programmeren in Java 2,practicum6,A1.10,woensdag,13.00–15.00 uur
Noa Slangen,Programmeren in Java 2,practicum7,A1.04,maandag,17.00–19.00 uur
Noa Slangen,Heuristieken 1,hoorcollege1,A1.10,dinsdag,13.00–15.00 uur
Noa Slangen,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Noa Slangen,Informatie- en organisatieontwerp,hoorcollege1,B0.201,dinsdag,09.00–11.00 uur
Noa Slangen,Informatie- en organisatieontwerp,werkcollege1,A1.04,dinsdag,11.00–13.00 uur
Noa Slangen,Informatie- en organisatieontwerp,werkcollege2,A1.06,dinsdag,13.00–15.00 uur
Noa Slangen,Informatie- en organisatieontwerp,practicum2,C0.110,dinsdag,11.00–13.00 uur
Maggy van Walsum,Interactie-ontwerp,hoorcollege1,C0.110,vrijdag,09.00–11.00 uur
Maggy van Walsum,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Maggy van Walsum,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Riana Kampers,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Riana Kampers,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Riana Kampers,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Riana Kampers,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Riana Kampers,Zoeken sturen en bewegen,practicum1,B0.201,donderdag,15.00–17.00 uur
Riana Kampers,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Riana Kampers,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Riana Kampers,Zoeken sturen en bewegen,practicum2,B0.201,donderdag,15.00–17.00 uur
Riana Kampers,Zoeken sturen en bewegen,practicum3,A1.04,donderdag,17.00–19.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Rhona Bakkum,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Rhona Bakkum,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Rhona Bakkum,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Rhona Bakkum,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Rhona Bakkum,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Rhona Bakkum,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Rhona Bakkum,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Nordin Geboers,Data Mining,werkcollege1,C1.112,woensdag,17.00–19.00 uur
Nordin Geboers,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Nordin Geboers,Data Mining,practicum1,A1.04,donderdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Nordin Geboers,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Nordin Geboers,Data Mining,practicum2,A1.06,donderdag,15.00–17.00 uur
Nordin Geboers,Data Mining,werkcollege2,B0.201,maandag,15.00–17.00 uur
Nordin Geboers,Data Mining,werkcollege3,B0.201,maandag,15.00–17.00 uur
Nordin Geboers,Data Mining,practicum3,A1.04,donderdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum7,A1.10,dinsdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum8,A1.10,woensdag,13.00–15.00 uur
Nordin Geboers,Programmeren in Java 2,practicum9,A1.04,maandag,17.00–19.00 uur
Nordin Geboers,Data Mining,hoorcollege1,A1.04,woensdag,17.00–19.00 uur
Nordin Geboers,Data Mining,werkcollege4,A1.10,dinsdag,13.00–15.00 uur
Nordin Geboers,Data Mining,werkcollege5,A1.10,dinsdag,13.00–15.00 uur
Resul Kuijpers,Autonomous Agents 2,practicum1,A1.06,maandag,09.00–11.00 uur
Resul Kuijpers,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Resul Kuijpers,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Resul Kuijpers,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Resul Kuijpers,Autonomous Agents 2,practicum2,A1.08,donderdag,15.00–17.00 uur
Resul Kuijpers,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Resul Kuijpers,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Resul Kuijpers,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Resul Kuijpers,Autonomous Agents 2,practicum3,A1.04,vrijdag,15.00–17.00 uur
Resul Kuijpers,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Resul Kuijpers,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Resul Kuijpers,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Resul Kuijpers,Autonomous Agents 2,hoorcollege1,C1.112,vrijdag,11.00–13.00 uur
Resul Kuijpers,Autonomous Agents 2,werkcollege1,B0.201,vrijdag,15.00–17.00 uur
Resul Kuijpers,Autonomous Agents 2,practicum4,C0.110,maandag,13.00–15.00 uur
Resul Kuijpers,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Resul Kuijpers,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Resul Kuijpers,Bioinformatica,werkcollege3,A1.04,maandag,15.00–17.00 uur
Resul Kuijpers,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Resul Kuijpers,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Resul Kuijpers,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Resul Kuijpers,Autonomous Agents 2,werkcollege2,A1.10,vrijdag,13.00–15.00 uur
Resul Kuijpers,Autonomous Agents 2,werkcollege3,A1.04,vrijdag,17.00–19.00 uur
Resul Kuijpers,Autonomous Agents 2,practicum5,A1.08,donderdag,15.00–17.00 uur
Devon Keijser,Interactie-ontwerp,hoorcollege1,C0.110,vrijdag,09.00–11.00 uur
Liana Charita,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Liana Charita,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Liana Charita,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Liana Charita,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Liana Charita,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Liana Charita,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Liana Charita,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Liana Charita,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Liana Charita,Analysemethoden en -technieken,hoorcollege1,C0.110,vrijdag,17.00–19.00 uur
Liana Charita,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Liana Charita,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Liana Charita,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Georgia van Rossem,Heuristieken 1,werkcollege1,B0.201,dinsdag,15.00–17.00 uur
Georgia van Rossem,Heuristieken 2,hoorcollege1,A1.10,woensdag,09.00–11.00 uur
Georgia van Rossem,Heuristieken 1,werkcollege2,A1.04,dinsdag,15.00–17.00 uur
Georgia van Rossem,Heuristieken 2,werkcollege1,B0.201,woensdag,11.00–13.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Scotty van der Stoel,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum6,A1.10,dinsdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum7,A1.10,woensdag,13.00–15.00 uur
Scotty van der Stoel,Programmeren in Java 2,practicum8,A1.04,maandag,17.00–19.00 uur
Scotty van der Stoel,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Scotty van der Stoel,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Scotty van der Stoel,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Scotty van der Stoel,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Keshia Westgeest,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Gabriella Yazici,Software engineering,werkcollege1,C1.112,woensdag,13.00–15.00 uur
Gabriella Yazici,Algoritmen en complexiteit,werkcollege1,C0.110,donderdag,09.00–11.00 uur
Gabriella Yazici,Compilerbouw practicum,practicum1,C1.112,vrijdag,15.00–17.00 uur
Gabriella Yazici,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Gabriella Yazici,Software engineering,hoorcollege1,C0.110,woensdag,11.00–13.00 uur
Gabriella Yazici,Software engineering,practicum1,B0.201,woensdag,17.00–19.00 uur
Gabriella Yazici,Software engineering,practicum2,C0.110,woensdag,15.00–17.00 uur
Gabriella Yazici,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Gabriella Yazici,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Gabriella Yazici,Algoritmen en complexiteit,werkcollege2,B0.201,donderdag,11.00–13.00 uur
Gabriella Yazici,Software engineering,practicum3,B0.201,woensdag,17.00–19.00 uur
Gabriella Yazici,Algoritmen en complexiteit,practicum1,A1.10,donderdag,13.00–15.00 uur
Gabriella Yazici,Compilerbouw practicum,practicum2,A1.08,vrijdag,11.00–13.00 uur
Gabriella Yazici,Compilerbouw practicum,practicum3,C0.110,vrijdag,13.00–15.00 uur
Gabriella Yazici,Software engineering,werkcollege2,C0.110,woensdag,13.00–15.00 uur
Gabriella Yazici,Software engineering,werkcollege3,C1.112,donderdag,17.00–19.00 uur
Gabriella Yazici,Algoritmen en complexiteit,hoorcollege1,B0.201,woensdag,15.00–17.00 uur
Gabriella Yazici,Algoritmen en complexiteit,practicum2,C1.112,donderdag,11.00–13.00 uur
Romany van Kessel,Calculus 2,werkcollege1,A1.10,dinsdag,15.00–17.00 uur
Sola Droog,Bioinformatica,werkcollege1,A1.10,maandag,11.00–13.00 uur
Sola Droog,Bioinformatica,werkcollege2,B0.201,maandag,13.00–15.00 uur
Sola Droog,Advanced Heuristics,practicum1,A1.04,woensdag,11.00–13.00 uur
Sola Droog,Advanced Heuristics,practicum2,A1.06,woensdag,13.00–15.00 uur
Sola Droog,Bioinformatica,hoorcollege1,C1.112,maandag,09.00–11.00 uur
Sola Droog,Bioinformatica,practicum1,C1.112,dinsdag,11.00–13.00 uur
Sola Droog,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Sola Droog,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Sola Droog,Bioinformatica,werkcollege3,A1.04,maandag,15.00–17.00 uur
Sola Droog,Bioinformatica,practicum2,A1.04,maandag,15.00–17.00 uur
Sola Droog,Bioinformatica,practicum3,A1.08,dinsdag,09.00–11.00 uur
Sola Droog,Bioinformatica,practicum4,C1.112,dinsdag,11.00–13.00 uur
Sola Droog,Advanced Heuristics,hoorcollege1,A1.08,dinsdag,15.00–17.00 uur
Sien van Plateringen,Compilerbouw,practicum1,B0.201,vrijdag,13.00–15.00 uur
Sien van Plateringen,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Sien van Plateringen,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Sien van Plateringen,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Sien van Plateringen,Compilerbouw,hoorcollege1,C0.110,donderdag,17.00–19.00 uur
Sien van Plateringen,Compilerbouw,werkcollege1,C1.112,maandag,15.00–17.00 uur
Sien van Plateringen,Compilerbouw,practicum2,B0.201,vrijdag,13.00–15.00 uur
Sien van Plateringen,Compilerbouw,practicum3,C1.112,maandag,15.00–17.00 uur
Sien van Plateringen,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Sien van Plateringen,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege1,C1.112,maandag,17.00–19.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum1,A1.06,dinsdag,15.00–17.00 uur
Marck Wijngaarden,Reflectie op de digitale cultuur,werkcollege1,A1.04,vrijdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege2,B0.201,dinsdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum2,A1.06,dinsdag,17.00–19.00 uur
Marck Wijngaarden,Reflectie op de digitale cultuur,hoorcollege1,A1.10,vrijdag,09.00–11.00 uur
Marck Wijngaarden,Reflectie op de digitale cultuur,werkcollege2,B0.201,vrijdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,15.00–17.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege3,A1.10,woensdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege4,A1.10,woensdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum3,A1.04,dinsdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum4,A1.06,dinsdag,17.00–19.00 uur
Marck Wijngaarden,Moderne Databases,hoorcollege1,A1.10,dinsdag,11.00–13.00 uur
Marck Wijngaarden,Moderne Databases,werkcollege1,A1.04,donderdag,11.00–13.00 uur
Marck Wijngaarden,Moderne Databases,practicum1,A1.06,donderdag,13.00–15.00 uur
Marck Wijngaarden,Databases 2,hoorcollege1,C0.110,donderdag,11.00–13.00 uur
Marck Wijngaarden,Databases 2,werkcollege1,C1.112,donderdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,werkcollege5,A1.10,woensdag,11.00–13.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum5,A1.04,dinsdag,13.00–15.00 uur
Marck Wijngaarden,Collectieve Intelligentie,practicum6,A1.08,dinsdag,17.00–19.00 uur
Marck Wijngaarden,Moderne Databases,werkcollege2,B0.201,donderdag,09.00–11.00 uur
Marck Wijngaarden,Moderne Databases,practicum2,A1.06,donderdag,13.00–15.00 uur
Rahim Kienhuis,Programmeren in Java 2,practicum1,A1.10,woensdag,13.00–15.00 uur
Rahim Kienhuis,Programmeren in Java 2,practicum2,A1.10,woensdag,13.00–15.00 uur
Rahim Kienhuis,Programmeren in Java 2,practicum3,A1.10,woensdag,13.00–15.00 uur
Rahim Kienhuis,Programmeren in Java 2,practicum4,A1.04,maandag,17.00–19.00 uur
Rahim Kienhuis,Programmeren in Java 2,practicum5,A1.04,maandag,17.00–19.00 uur
Rahim Kienhuis,Compilerbouw practicum,practicum1,A1.08,vrijdag,11.00–13.00 uur
