naamStudent,vak,type,zaal,dag,tijdslot
Buck Lantinga,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Buck Lantinga,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Aya Woertman,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Aya Woertman,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Aya Woertman,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Aya Woertman,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Aya Woertman,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Aya Woertman,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Aya Woertman,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Aya Woertman,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Aya Woertman,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Aya Woertman,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Aya Woertman,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Aya Woertman,Informatie- en organisatieontwerp,hoorcollege1,C1.112,donderdag,13.00–15.00 uur
Aya Woertman,Informatie- en organisatieontwerp,hoorcollege2,A1.10,donderdag,15.00–17.00 uur
Aya Woertman,Informatie- en organisatieontwerp,werkcollege1,B0.201,donderdag,17.00–19.00 uur
Aya Woertman,Informatie- en organisatieontwerp,werkcollege2,A1.04,vrijdag,09.00–11.00 uur
Aya Woertman,Informatie- en organisatieontwerp,practicum1,A1.06,vrijdag,09.00–11.00 uur
Xander Peijs,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Xander Peijs,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Xander Peijs,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Xander Peijs,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Xander Peijs,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Xander Peijs,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Xander Peijs,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Xander Peijs,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Xander Peijs,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Xander Peijs,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Xander Peijs,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Marcellus Mijnheer,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Marcellus Mijnheer,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Marcellus Mijnheer,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Marcellus Mijnheer,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Marcellus Mijnheer,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Marcellus Mijnheer,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Shawny van de Pol,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Shawny van de Pol,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Shawny van de Pol,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Shawny van de Pol,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Shawny van de Pol,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Shawny van de Pol,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Shawny van de Pol,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Shawny van de Pol,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Shawny van de Pol,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Shawny van de Pol,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Shawny van de Pol,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Shawny van de Pol,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Shawny van de Pol,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Shawny van de Pol,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Peter-Jan van Amersfoort,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Peter-Jan van Amersfoort,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Peter-Jan van Amersfoort,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Peter-Jan van Amersfoort,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Peter-Jan van Amersfoort,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Olaf Sterenberg,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Olaf Sterenberg,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Olaf Sterenberg,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Olaf Sterenberg,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Olaf Sterenberg,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Olaf Sterenberg,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Edin Bastings,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Edin Bastings,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Edin Bastings,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Edin Bastings,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Edin Bastings,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Edin Bastings,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Edin Bastings,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Edin Bastings,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Edin Bastings,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Edin Bastings,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Edin Bastings,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Edin Bastings,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Edin Bastings,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Mattijs Baudoin,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Mattijs Baudoin,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Mattijs Baudoin,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Mattijs Baudoin,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Mattijs Baudoin,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Mattijs Baudoin,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Jo-Anne Modderkolk,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Jo-Anne Modderkolk,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Jo-Anne Modderkolk,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Myron Middel,Architectuur en computerorganisatie,hoorcollege1,C1.112,vrijdag,13.00–15.00 uur
Myron Middel,Architectuur en computerorganisatie,hoorcollege2,A1.10,donderdag,17.00–19.00 uur
Myron Middel,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Myron Middel,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Myron Middel,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Annique Berrevoets,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Annique Berrevoets,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Annique Berrevoets,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Annique Berrevoets,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Annique Berrevoets,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Kavish Versteeg,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Kavish Versteeg,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Kavish Versteeg,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Kavish Versteeg,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Kavish Versteeg,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Kavish Versteeg,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Kavish Versteeg,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Kavish Versteeg,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Kavish Versteeg,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Kavish Versteeg,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Kavish Versteeg,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Karim Vingerhoets,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Karim Vingerhoets,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Karim Vingerhoets,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Karim Vingerhoets,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Karim Vingerhoets,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Karim Vingerhoets,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Brecht Eeltink,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Brecht Eeltink,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Brecht Eeltink,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Brecht Eeltink,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Brecht Eeltink,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Brecht Eeltink,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Brecht Eeltink,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Brecht Eeltink,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Brecht Eeltink,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Brecht Eeltink,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Brecht Eeltink,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Nygel Vaatstra,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Nygel Vaatstra,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Nygel Vaatstra,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Nygel Vaatstra,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Nygel Vaatstra,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Nygel Vaatstra,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Nygel Vaatstra,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Nygel Vaatstra,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Nygel Vaatstra,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Nygel Vaatstra,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Nygel Vaatstra,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Shan Rokx,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Shan Rokx,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Shan Rokx,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Ouidad van Hall,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Ouidad van Hall,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Ouidad van Hall,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Ouidad van Hall,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Ouidad van Hall,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Ouidad van Hall,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Ouidad van Hall,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Ouidad van Hall,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Ouidad van Hall,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Ouidad van Hall,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Ouidad van Hall,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Imran Scheffers,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Imran Scheffers,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Imran Scheffers,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Imran Scheffers,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Imran Scheffers,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Gradus Dams,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Gradus Dams,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Gradus Dams,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Gradus Dams,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Gradus Dams,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Gradus Dams,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Eltjo Beunen,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Eltjo Beunen,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Eltjo Beunen,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Eltjo Beunen,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Eltjo Beunen,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Rosali Heikoop,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Rosali Heikoop,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Rosali Heikoop,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Rosali Heikoop,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Rosali Heikoop,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Priscillia van Voorden,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Priscillia van Voorden,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Priscillia van Voorden,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Priscillia van Voorden,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Priscillia van Voorden,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Priscillia van Voorden,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Priscillia van Voorden,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Priscillia van Voorden,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Priscillia van Voorden,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Priscillia van Voorden,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Priscillia van Voorden,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Priscillia van Voorden,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Priscillia van Voorden,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Priscillia van Voorden,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Priscillia van Voorden,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Priscillia van Voorden,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Evelyn Koelemij,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Evelyn Koelemij,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Evelyn Koelemij,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Evelyn Koelemij,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Evelyn Koelemij,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Evelyn Koelemij,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Samyra Çetin,Bioinformatica,hoorcollege1,C0.110,vrijdag,13.00–15.00 uur
Samyra Çetin,Bioinformatica,hoorcollege2,C1.112,vrijdag,15.00–17.00 uur
Samyra Çetin,Bioinformatica,hoorcollege3,A1.10,vrijdag,17.00–19.00 uur
Romello Reintjes,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Romello Reintjes,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Romello Reintjes,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Romello Reintjes,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Romello Reintjes,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Romello Reintjes,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Romello Reintjes,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Romello Reintjes,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Romello Reintjes,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Romello Reintjes,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Romello Reintjes,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Tian Berkers,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Tian Berkers,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Tian Berkers,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Talha Vermeeren,Data Mining,hoorcollege1,C1.112,woensdag,11.00–13.00 uur
Talha Vermeeren,Data Mining,hoorcollege2,A1.10,woensdag,13.00–15.00 uur
Talha Vermeeren,Data Mining,werkcollege1,B0.201,woensdag,15.00–17.00 uur
Talha Vermeeren,Data Mining,werkcollege2,A1.04,dinsdag,11.00–13.00 uur
Talha Vermeeren,Data Mining,werkcollege3,A1.06,woensdag,17.00–19.00 uur
Talha Vermeeren,Data Mining,practicum1,A1.08,donderdag,11.00–13.00 uur
Wichard Hospers,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Wichard Hospers,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Wichard Hospers,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Wichard Hospers,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Wichard Hospers,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Wichard Hospers,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Wichard Hospers,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Wichard Hospers,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Wichard Hospers,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Wichard Hospers,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Wichard Hospers,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
George Knuiman,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
George Knuiman,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
George Knuiman,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
George Knuiman,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
George Knuiman,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
George Knuiman,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Rayen van de Kruijs,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Rayen van de Kruijs,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Rayen van de Kruijs,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Rayen van de Kruijs,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Rayen van de Kruijs,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Rayen van de Kruijs,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Malte Zondag,Advanced Heuristics,hoorcollege1,A1.10,vrijdag,15.00–17.00 uur
Malte Zondag,Advanced Heuristics,practicum1,B0.201,vrijdag,15.00–17.00 uur
Malte Zondag,Advanced Heuristics,practicum2,A1.04,donderdag,17.00–19.00 uur
Ynze Freriks,Software engineering,hoorcollege1,C0.110,dinsdag,09.00–11.00 uur
Ynze Freriks,Software engineering,werkcollege1,C1.112,dinsdag,09.00–11.00 uur
Ynze Freriks,Software engineering,werkcollege2,A1.10,woensdag,11.00–13.00 uur
Ynze Freriks,Software engineering,practicum1,B0.201,maandag,09.00–11.00 uur
Ynze Freriks,Software engineering,practicum2,A1.04,maandag,09.00–11.00 uur
Sohrab Geers,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Sohrab Geers,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Sohrab Geers,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Sohrab Geers,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Sohrab Geers,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Sohrab Geers,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Sohrab Geers,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Sohrab Geers,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Sohrab Geers,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Sohrab Geers,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Sohrab Geers,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
Abdelkader Gijbels,Compilerbouw,hoorcollege1,C0.110,donderdag,13.00–15.00 uur
Abdelkader Gijbels,Compilerbouw,hoorcollege2,C0.110,donderdag,09.00–11.00 uur
Abdelkader Gijbels,Compilerbouw,werkcollege1,C1.112,woensdag,15.00–17.00 uur
Abdelkader Gijbels,Compilerbouw,werkcollege2,A1.10,donderdag,09.00–11.00 uur
Abdelkader Gijbels,Compilerbouw,practicum1,B0.201,donderdag,09.00–11.00 uur
Abdelkader Gijbels,Compilerbouw,practicum2,A1.04,donderdag,11.00–13.00 uur
Silvie Thoma,Collectieve Intelligentie,hoorcollege1,C0.110,maandag,11.00–13.00 uur
Silvie Thoma,Collectieve Intelligentie,hoorcollege2,C0.110,maandag,11.00–13.00 uur
Silvie Thoma,Collectieve Intelligentie,hoorcollege3,C0.110,maandag,13.00–15.00 uur
Silvie Thoma,Collectieve Intelligentie,werkcollege1,C1.112,maandag,15.00–17.00 uur
Silvie Thoma,Collectieve Intelligentie,werkcollege2,A1.10,maandag,17.00–19.00 uur
Silvie Thoma,Collectieve Intelligentie,werkcollege3,B0.201,donderdag,15.00–17.00 uur
Silvie Thoma,Collectieve Intelligentie,werkcollege4,A1.04,woensdag,13.00–15.00 uur
Silvie Thoma,Collectieve Intelligentie,practicum1,A1.06,dinsdag,13.00–15.00 uur
Silvie Thoma,Collectieve Intelligentie,practicum2,A1.08,dinsdag,15.00–17.00 uur
Silvie Thoma,Collectieve Intelligentie,practicum3,C0.110,dinsdag,17.00–19.00 uur
Silvie Thoma,Collectieve Intelligentie,practicum4,C1.112,vrijdag,11.00–13.00 uur
